org_id_a,org_id_b,name
GB-SC-SC043065,GB-COH-03436893,YOUTH CANCER TRUST (UK) LIMITED
GB-SC-SC043066,GB-COH-05598716,THE VINCENT WILDLIFE TRUST
GB-SC-SC043070,GB-COH-SC419899,SCOTTISH MASONIC HOMES LIMITED
GB-SC-SC043082,GB-COH-04823686,RIPPLE AFRICA
GB-SC-SC043085,GB-COH-03320318,STELLA MARIS
GB-SC-SC043093,GB-COH-SC415526,EAST AFRICAN TEA INVESTMENTS
GB-SC-SC043104,GB-COH-05599689,PATH TO SUCCESS
GB-SC-SC043119,GB-COH-05099069,THE KING'S FOUNDATION
GB-SC-SC043120,GB-COH-06897785,ELLEN MACARTHUR FOUNDATION
GB-SC-SC043159,GB-COH-SC424041,ALL YOU NEED IS LOVE UK
GB-SC-SC043161,GB-COH-06541137,SPORTED FOUNDATION
GB-SC-SC043163,GB-COH-04547974,THE DRINKAWARE TRUST
GB-SC-SC043174,GB-COH-03447631,THE QUILTERS' GUILD OF THE BRITISH ISLES
GB-SC-SC043181,GB-COH-06035936,DIGITAL PIPELINE
GB-SC-SC043184,GB-COH-SC410747,SIMY COMMUNITY DEVELOPMENT
GB-SC-SC043185,GB-COH-SC416401,GREENSHOOTS FOUNDATION TRUST LIMITED
GB-SC-SC043186,GB-COH-07260299,AUTISM VENTURES
GB-SC-SC043191,GB-COH-03713232,OVER THE WALL
GB-SC-SC043206,GB-COH-SC416372,NO LIMITS CAITHNESS
GB-SC-SC043215,GB-COH-SC290337,AFRICA IN MOTION (AIM) FILM FESTIVAL LTD
GB-SC-SC043219,GB-COH-SC424061,CHALLENGE BREAST CANCER SCOTLAND
GB-SC-SC043234,GB-COH-SC426288,POSTCODE CULTURE TRUST
GB-SC-SC043239,GB-COH-03264908,FRONTIER YOUTH TRUST
GB-SC-SC043240,GB-COH-SC402854,ISYLLABUS SCHOLARSHIPS LIMITED
GB-SC-SC043250,GB-COH-02808298,MULTIPLE SCLEROSIS NATIONAL THERAPY CENTRES LIMITED
GB-SC-SC043253,GB-COH-SC420486,THE BORDERS CITIZENS ADVICE CONSORTIUM
GB-SC-SC043259,GB-COH-SC111655,STRATHMORE VINTAGE VEHICLE CLUB
GB-SC-SC043262,GB-COH-SC427005,GLASGOW WATERSPORTS
GB-SC-SC043266,GB-COH-SC422457,LOCH LOMOND & THE TROSSACHS COUNTRYSIDE TRUST
GB-SC-SC043274,GB-COH-SC421202,EDINBURGH NORTH CHURCH LIMITED
GB-SC-SC043278,GB-COH-SC341655,GROWBIZ SCOTLAND
GB-SC-SC043281,GB-COH-SC426799,GILCOMSTON CHURCH
GB-SC-SC043293,GB-COH-SC427220,ALL OR NOTHING DANCE AND AERIAL THEATRE
GB-SC-SC043299,GB-COH-SC412818,DUNCAN MACKINNON MUSIC AND ARTS TRUST LIMITED
GB-SC-SC043300,GB-COH-SC425788,CLUBWORLD SPORTS LIMITED
GB-SC-SC043312,GB-COH-SC423689,CASSILTOUN STABLES NURSERY LIMITED
GB-SC-SC043313,GB-COH-SC344789,LAMMERMUIR COMMUNITY TRANSPORT
GB-SC-SC043318,GB-COH-SC369378,BALERNO VILLAGE TRUST
GB-SC-SC043336,GB-COH-SC405301,GGIS (NETWORK) LTD
GB-SC-SC043339,GB-COH-04089376,RETRAINING OF RACEHORSES
GB-SC-SC043344,GB-COH-04929970,SWITCH180
GB-SC-SC043346,GB-COH-SC425268,ASTRO GYMNASTICS
GB-SC-SC043353,GB-COH-SC358964,HUNTLY DEVELOPMENT TRUST LIMITED
GB-SC-SC043393,GB-COH-SC430512,ATLAS ARTS
GB-SC-SC043394,GB-COH-06417846,PEOPLE & PLANET STUDENT ACTIVITIES LIMITED
GB-SC-SC043396,GB-COH-07822534,THE POLICE TREATMENT CENTRES
GB-SC-SC043416,GB-COH-SC428394,LOCH ARTHUR CAMPHILL COMMUNITY LTD
GB-SC-SC043417,GB-COH-SC427688,NEWTON DEE CAMPHILL COMMUNITY LTD
GB-SC-SC043427,GB-COH-SC421899,THE DEWCROSS CENTRE FOR MORAL TECHNOLOGY
GB-SC-SC043442,GB-COH-SC415704,FIFE CULTURAL TRUST
GB-SC-SC043446,GB-COH-03623498,CHRISTIAN VISION FOR MEN
GB-SC-SC043470,GB-COH-05906258,SHANNON TRUST
GB-SC-SC043473,GB-COH-04364093,YOUNG LIFE INTERNATIONAL
GB-SC-SC043506,GB-COH-SC432640,THE MACPHERSON FOUNDATION
GB-SC-SC043521,GB-COH-SC425808,HIGHLAND THIRD SECTOR INTERFACE LTD
GB-SC-SC043532,GB-COH-SC427884,COVESEA LIGHTHOUSE COMMUNITY COMPANY LIMITED
GB-SC-SC043537,GB-COH-04856607,ENGINEERS WITHOUT BORDERS UK
GB-SC-SC043558,GB-COH-SC415281,SCOURIE COMMUNITY DEVELOPMENT COMPANY LIMITED
GB-SC-SC043561,GB-COH-SC436510,THE CHAFFINCH TRUST
GB-SC-SC043563,GB-COH-SC334748,SCOTTISH ORIENTEERING ASSOCIATION
GB-SC-SC043564,GB-COH-SC436153,FRIENDS OF HAZLEHEAD
GB-SC-SC043569,GB-COH-03039017,THE CHANGE FOUNDATION
GB-SC-SC043579,GB-COH-02863860,BRAIN INJURY REHABILITATION TRUST
GB-SC-SC043581,GB-COH-SC428983,FASD SCOTLAND
GB-SC-SC043587,GB-COH-SC401019,KYLE OF SUTHERLAND DEVELOPMENT TRUST
GB-SC-SC043594,GB-COH-SC437291,THE NEW MELVILLE BRIDGE CLUB LIMITED
GB-SC-SC043633,GB-COH-SC428650,LINWOOD COMMUNITY DEVELOPMENT TRUST
GB-SC-SC043637,GB-COH-05213119,PRIMARY CARE DIABETES SOCIETY
GB-SC-SC043642,GB-COH-05937304,KIDNEY CANCER CARE LIMITED
GB-SC-SC043659,GB-COH-SC429196,NATURAL CHANGE FOUNDATION
GB-SC-SC043668,GB-COH-06035633,THE ASSOCIATION FOR PERIOPERATIVE PRACTICE
GB-SC-SC043669,GB-COH-02685083,NATIONAL ECZEMA SOCIETY
GB-SC-SC043670,GB-COH-04459822,DIAMOND WAY BUDDHISM UK
GB-SC-SC043678,GB-COH-04428178,THE UK CAREER ACADEMY FOUNDATION
GB-SC-SC043681,GB-COH-SC200325,THE MORVERN COMMUNITY DEVELOPMENT COMPANY
GB-SC-SC043710,GB-COH-06327802,OPEN DOORS WITH BROTHER ANDREW
GB-SC-SC043719,GB-COH-SC439992,MUTHILL VILLAGE TRUST
GB-SC-SC043735,GB-COH-SC440964,LIFE CHANGES (TRUSTEE) LIMITED
GB-SC-SC043738,GB-COH-SC429028,JOHNSTONEBRIDGE CENTRE AND COMMUNITY DEVELOPMENT TRUST LIMITED
GB-SC-SC043743,GB-COH-01095198,HCPT (HOSANNA HOUSE AND CHILDREN'S PILGRIMAGE TRUST)
GB-SC-SC043751,GB-COH-07130031,HOUNDS FOR HEROES
GB-SC-SC043771,GB-COH-SC409596,THE CABRACH TRUST
GB-SC-SC043779,GB-COH-SC441725,POSTCODE JUSTICE TRUST
GB-SC-SC043837,GB-COH-SC443944,POSTCODE ANIMAL TRUST
GB-SC-SC043839,GB-COH-SC444372,THE FERGUSON BEQUEST FUND
GB-SC-SC043852,GB-COH-04899036,ACTION DUCHENNE LIMITED
GB-SC-SC043857,GB-COH-SC442446,THE GOOD SHEPHERD CLOSE SUPPORT
GB-SC-SC043862,GB-COH-SC445116,SCOTTISH POWER FOUNDATION
GB-SC-SC043863,GB-COH-SC211025,THE ACTUAL REALITY TRUST
GB-SC-SC043868,GB-COH-SC442910,LIVE MUSIC NOW SCOTLAND
GB-SC-SC043872,GB-COH-SC433547,CORNERSTONE COMMUNITY CHURCH STIRLING LTD
GB-SC-SC043874,GB-COH-03864620,CAUDWELL CHILDREN
GB-SC-SC043879,GB-COH-SC443748,FIRST STEPS FUTURE TRAINING LIMITED
GB-SC-SC043880,GB-COH-SC444733,LATERAL LAB LTD
GB-SC-SC043881,GB-COH-06893564,AFFINITY TRUST
GB-SC-SC043882,GB-COH-08155257,NEW SPRING TRUST
GB-SC-SC043889,GB-COH-SC445261,ZONE OUT PARTNERSHIP
GB-SC-SC043890,GB-COH-SC306741,UPPER ESKDALE DEVELOPMENT GROUP
GB-SC-SC043909,GB-COH-03217418,BIBIC
GB-SC-SC043914,GB-COH-SC446497,WEST CALDER AND HARBURN COMMUNITY DEVELOPMENT TRUST LTD
GB-SC-SC043920,GB-COH-SC347906,ECO DRAMA
GB-SC-SC043943,GB-COH-SC491013,DUNDEE SOCIAL ENTERPRISE NETWORK
GB-SC-SC043945,GB-COH-SC423330,BO'NESS MOTOR MUSEUM
GB-SC-SC043946,GB-COH-04931031,ADVANCE HE
GB-SC-SC043952,GB-COH-SC395120,EADHA ENTERPRISES
GB-SC-SC043965,GB-COH-02836276,THE COLLEGE OF PODIATRY TRUST
GB-SC-SC043969,GB-COH-08314738,UTHINK PEOPLE DEVELOPING PEOPLE
GB-SC-SC043973,GB-COH-07166643,FUTURE FIRST ALUMNI LIMITED
GB-SC-SC044005,GB-COH-SC412080,THE LEITH TRUST
GB-SC-SC044013,GB-COH-04597114,ELLEN MACARTHUR CANCER TRUST
GB-SC-SC044031,GB-COH-07514469,PEEPLE
GB-SC-SC044038,GB-COH-SC449876,POSTCODE GLOBAL TRUST
GB-SC-SC044053,GB-COH-08415295,THE JOHN HARTSON FOUNDATION
GB-SC-SC044069,GB-COH-05114575,TOOLS WITH A MISSION
GB-SC-SC044082,GB-COH-SC451782,THENUE COMMUNITIES
GB-SC-SC044086,GB-COH-SC447797,SCOTTISH MINES RESTORATION TRUST LIMITED
GB-SC-SC044091,GB-COH-SC452260,KILDEAN DISCIPLESHIP TRAINING PROGRAMME LIMITED
GB-SC-SC044092,GB-COH-SC418577,THE NEWTOWN PARK ASSOCIATION LIMITED
GB-SC-SC044097,GB-COH-06932972,AMPHIBIAN AND REPTILE CONSERVATION TRUST
GB-SC-SC044099,GB-COH-08139399,NEW APOSTOLIC CHURCH UK
GB-SC-SC044117,GB-COH-SC445529,BORDERS SCULPTURE PARK
GB-SC-SC044122,GB-COH-02610559,SIGNHEALTH
GB-SC-SC044129,GB-COH-05970344,VILLAGE WATER LIMITED
GB-SC-SC044139,GB-COH-07783702,TOGETHER FOR SHORT LIVES
GB-SC-SC044161,GB-COH-SC434699,COLOURFUL HERITAGE LIMITED
GB-SC-SC044163,GB-COH-07185372,VISIONARY - LINKING LOCAL SIGHT LOSS CHARITIES
GB-SC-SC044165,GB-COH-SC357936,THE CLYDE FC COMMUNITY FOUNDATION
GB-SC-SC044180,GB-COH-SC398779,REMAKE SCOTLAND
GB-SC-SC044187,GB-COH-SC455459,EPIC ASSIST CHARITY
GB-SC-SC044202,GB-COH-SC342830,GRANTSHOUSE DEVELOPMENT COMPANY LIMITED
GB-SC-SC044226,GB-COH-SC456986,FIRE STATION CREATIVE LIMITED
GB-SC-SC044227,GB-COH-SC457520,SCOTTISH GOLF CHARITABLE TRUST LIMITED
GB-SC-SC044246,GB-COH-05434524,THE TRUSSELL TRUST
GB-SC-SC044260,GB-COH-07487432,SARCOMA UK
GB-SC-SC044287,GB-COH-SC450287,KIDS LOVE CLOTHES
GB-SC-SC044294,GB-COH-05800420,LBT GLOBAL LIMITED
GB-SC-SC044341,GB-COH-00518623,THE FLORENCE NIGHTINGALE FOUNDATION
GB-SC-SC044343,GB-COH-SC455215,VOX LIMINIS
GB-SC-SC044360,GB-COH-00956714,HENRY GEORGE FOUNDATION OF GREAT BRITAIN
GB-SC-SC044368,GB-COH-05539974,THE CURE PARKINSON'S TRUST
GB-SC-SC044387,GB-COH-03431169,CHILDREN'S LIVER DISEASE FOUNDATION
GB-SC-SC044403,GB-COH-SC450283,THE PORT ELLEN STATION
GB-SC-SC044408,GB-COH-SC397770,THE FINDHORN VILLAGE CONSERVATION COMPANY
GB-SC-SC044414,GB-COH-SC439603,METHILHILL COMMUNITY CHILDREN'S INITIATIVE LTD
GB-SC-SC044427,GB-COH-SC451330,MARYMASS FESTIVAL COMMITTEE
GB-SC-SC044434,GB-COH-06399500,MEDICAL DETECTION DOGS
GB-SC-SC044442,GB-COH-SC461242,BEATSON CANCER CHARITY
GB-SC-SC044464,GB-COH-SC143720,NEVIS COMMUNITY RADIO LIMITED
GB-SC-SC044467,GB-COH-08000807,THE SILVER LINE HELPLINE
GB-SC-SC044475,GB-COH-05066011,MOHIUDDIN TRUST
GB-SC-SC044487,GB-COH-SC462621,STRATHDEARN COMMUNITY DEVELOPMENTS
GB-SC-SC044490,GB-COH-05809200,KIDS IN MUSEUMS
GB-SC-SC044510,GB-COH-00814000,THE MEDICALERT FOUNDATION
GB-SC-SC044526,GB-COH-SC483142,DAG ARTS LIMITED
GB-SC-SC044530,GB-COH-06844151,NEW BORDERLINE
GB-SC-SC044531,GB-COH-SC462063,WEST GLENMORISTON COMMUNITY COMPANY
GB-SC-SC044535,GB-COH-07302036,MULTIPLE SYSTEM ATROPHY TRUST
GB-SC-SC044597,GB-COH-SC465251,FORTH VALLEY COLLEGE FOUNDATION
GB-SC-SC044598,GB-COH-SC465268,FIFE COLLEGE FOUNDATION
GB-SC-SC044606,GB-COH-07327258,REDEEMING OUR COMMUNITIES
GB-SC-SC044614,GB-COH-03034888,AFGHANAID
GB-SC-SC044620,GB-COH-SC466171,CITY OF GLASGOW COLLEGE FOUNDATION
GB-SC-SC044627,GB-COH-SC466366,AYRSHIRE COLLEGE FOUNDATION
GB-SC-SC044633,GB-COH-SC345106,CROSSING BORDERS EDUCATION LIMITED
GB-SC-SC044634,GB-COH-04267454,METABOLIC SUPPORT UK
GB-SC-SC044636,GB-COH-07957558,UKPIPS
GB-SC-SC044657,GB-COH-SC469307,EDINBURGH COLLEGE DEVELOPMENT TRUST
GB-SC-SC044665,GB-COH-SC453867,MUSEUM OF THE ROYAL REGIMENT OF SCOTLAND
GB-SC-SC044673,GB-COH-SC467897,FLOW COUNTRY RIVERS TRUST
GB-SC-SC044676,GB-COH-SC419770,SCOTTISH TOUCH ASSOCIATION LIMITED
GB-SC-SC044682,GB-COH-04429814,COMOUK TRUST
GB-SC-SC044689,GB-COH-SC397640,MUIR OF ORD DEVELOPMENT TRUST
GB-SC-SC044697,GB-COH-SC468373,LANARKSHIRE FURTHER EDUCATION FOUNDATION
GB-SC-SC044700,GB-COH-SC448923,THE MUCKLE TOON ADVENTURE
GB-SC-SC044703,GB-COH-SC464323,THE LIVINGROOM CHURCH
GB-SC-SC044707,GB-COH-08158264,THE CONVERSATION TRUST (UK) LIMITED
GB-SC-SC044728,GB-COH-SC472072,THE DUNDEE & ANGUS FOUNDATION
GB-SC-SC044743,GB-COH-SC472412,WEST COLLEGE SCOTLAND FOUNDATION
GB-SC-SC044744,GB-COH-03038358,MYAWARE
GB-SC-SC044749,GB-COH-SC471515,VOLLEYBALL FOR SCOTLAND
GB-SC-SC044757,GB-COH-07313143,KARTFORCE
GB-SC-SC044772,GB-COH-SC472798,POSTCODE COMMUNITY TRUST
GB-SC-SC044773,GB-COH-SC472799,POSTCODE CHILDREN TRUST
GB-SC-SC044779,GB-COH-SC472722,CARLOWAY ESTATE TRUST (URRAS OIGHREACHD CHARLABHAIGH)
GB-SC-SC044803,GB-COH-SC384051,COMMUNITY CARE ASSYNT LTD
GB-SC-SC044809,GB-COH-SC473667,THE STUART ALLISON FOUNDATION LIMITED
GB-SC-SC044835,GB-COH-SC476398,POSTCODE INTERNATIONAL TRUST
GB-SC-SC044840,GB-COH-SC475547,THE GESBY CHARITY
GB-SC-SC044844,GB-COH-SC475982,CHRISTIAN HERITAGE EDINBURGH
GB-SC-SC044847,GB-COH-SC476386,POSTCODE PLANET TRUST
GB-SC-SC044848,GB-COH-SC413002,THE KERUSSO TRUST
GB-SC-SC044864,GB-COH-SC474473,EDINBURGH INTERNATIONAL CULTURE SUMMIT FOUNDATION
GB-SC-SC044892,GB-COH-05963834,DREAMFLIGHT
GB-SC-SC044899,GB-COH-SC470575,SUNRISE AFRICA RELIEF LIMITED
GB-SC-SC044907,GB-COH-SC478866,ELLON CASTLE GARDENS
GB-SC-SC044908,GB-COH-SC469306,ABERDEEN HINDU TEMPLE TRUST
GB-SC-SC044911,GB-COH-SC478727,POSTCODE SOCIETY TRUST
GB-SC-SC044939,GB-COH-SC409591,LOCHLUICHART COMMUNITY TRUST
GB-SC-SC044941,GB-COH-SC472169,PARADVENTURES
GB-SC-SC044947,GB-COH-SC411667,THE STOVE NETWORK LIMITED
GB-SC-SC044953,GB-COH-SC412275,FORRES AREA COMMUNITY TRUST
GB-SC-SC044967,GB-COH-SC481121,POSTCODE ACTIVE TRUST
GB-SC-SC044971,GB-COH-SC446827,GOVAN SCHOOLS & COMMUNITY PIPE BAND LTD
GB-SC-SC044972,GB-COH-SC455046,FRIOCKHEIM COMMUNITY HUB LIMITED
GB-SC-SC044984,GB-COH-06363256,HELP FOR HEROES
GB-SC-SC045000,GB-COH-SC480855,ALL ROADS LEAD TO WHITHORN
GB-SC-SC045004,GB-COH-08759028,THE PATHOLOGICAL SOCIETY OF GREAT BRITAIN AND IRELAND
GB-SC-SC045007,GB-COH-SC462540,WEATHERED CYCLIST LIMITED
GB-SC-SC045018,GB-COH-SC467097,THE JAMES A MACKIE MEMORIAL TRUST
GB-SC-SC045035,GB-COH-SC474475,GLENMUCKLOCH ENERGY PARK
GB-SC-SC045040,GB-COH-SC468632,LASSWADE GYMNASTICS CLUB
GB-SC-SC045047,GB-COH-SC474618,COMMUNITY VETERANS SUPPORT
GB-SC-SC045048,GB-COH-03908160,PICKER INSTITUTE EUROPE
GB-SC-SC045051,GB-COH-03798407,THE NEUROFIBROMATOSIS ASSOCIATION
GB-SC-SC045059,GB-COH-03719092,COMPASSION UK CHRISTIAN CHILD DEVELOPMENT
GB-SC-SC045070,GB-COH-03524502,REDWINGS HORSE SANCTUARY
GB-SC-SC045076,GB-COH-08935629,THE EY FOUNDATION
GB-SC-SC045086,GB-COH-08107184,FACIAL PALSY UK
GB-SC-SC045094,GB-COH-07208648,SOLVING KIDS' CANCER UK LTD
GB-SC-SC045106,GB-COH-08223187,THE NATIONAL FUNDING SCHEME
GB-SC-SC045144,GB-COH-SC405964,NEWLANDS JUNIOR COLLEGE LIMITED
GB-SC-SC045155,GB-COH-SC463150,KIRKINTILLOCH COMMUNITY SPORTS CLUB
GB-SC-SC045191,GB-COH-SC486812,ARISAIG UNIT
GB-SC-SC045192,GB-COH-SC486807,ST PHILIP'S DAY UNIT
GB-SC-SC045196,GB-COH-02194957,PUBLIC SERVICE BROADCASTING TRUST
GB-SC-SC045230,GB-COH-SC482397,THE FIGHTING CHANCE PROJECT (SCOTLAND)
GB-SC-SC045273,GB-COH-SC464144,ASIA SCOTLAND TRUST LTD
GB-SC-SC045278,GB-COH-SC491339,SHETTLESTON COMMUNITY GROWING PROJECT LTD
GB-SC-SC045287,GB-COH-SC483648,MELVILLE-KNOX CHRISTIAN SCHOOL GLASGOW
GB-SC-SC045299,GB-COH-04146081,CHRISTIANS IN SPORT
GB-SC-SC045303,GB-COH-SC452721,KARELE LTD
GB-SC-SC045327,GB-COH-08015625,ANIMAL FREE RESEARCH UK LTD
GB-SC-SC045339,GB-COH-04727690,WORKING FAMILIES
GB-SC-SC045348,GB-COH-08352009,POLISH SCOUTING ASSOCIATION (UK REGION) LIMITED
GB-SC-SC045380,GB-COH-SC487594,RENFREW DEVELOPMENT TRUST
GB-SC-SC045383,GB-COH-SC473357,THE HAMISH MCHAMISH FOUNDATION
GB-SC-SC045407,GB-COH-07775835,NIEMANN-PICK UK
GB-SC-SC045414,GB-COH-SC497421,DYNAMITE GYMNASTICS CLUB
GB-SC-SC045424,GB-COH-SC497289,MYPARKSCOTLAND
GB-SC-SC045430,GB-COH-SC493041,KIRKMAIDEN COMMUNITY HARBOUR TRUST
GB-SC-SC045443,GB-COH-08633950,TALK ED
GB-SC-SC045452,GB-COH-SC485969,KNOCKANDO COMMUNITY TRUST LIMITED
GB-SC-SC045470,GB-COH-05580200,NATIONAL EXAMINING BOARD FOR DENTAL NURSES
GB-SC-SC045476,GB-COH-01295174,ACTIONAID
GB-SC-SC045482,GB-COH-SC500182,ST JOSEPH'S SERVICES
GB-SC-SC045492,GB-COH-SC497565,EUAN'S GUIDE
GB-SC-SC045504,GB-COH-SC503019,POSTCODE LOCAL TRUST
GB-SC-SC045512,GB-COH-SC500698,WESTER LOCH EWE TRUST
GB-SC-SC045533,GB-COH-04037610,THE LEAGUE AGAINST CRUEL SPORTS
GB-SC-SC045562,GB-COH-SC501684,DUNEDIN CANMORE FOUNDATION
GB-SC-SC045568,GB-COH-SC481643,THE TOWER DIGITAL ARTS CENTRE
GB-SC-SC045571,GB-COH-06400437,THE DOLLYWOOD FOUNDATION UK
GB-SC-SC045581,GB-COH-08645252,THE WHITE EAGLE LODGE
GB-SC-SC045584,GB-COH-09347608,BREAST CANCER NOW
GB-SC-SC045589,GB-COH-SC494515,AWAZ - THE VOICE OF THE COMMUNITY
GB-SC-SC045603,GB-COH-SC402433,PLAY THERAPY BASE LIMITED
GB-SC-SC045615,GB-COH-08236220,DEMENTIA RESEARCH UK
GB-SC-SC045627,GB-COH-SC505657,KELVINGROVE COLLEGE
GB-SC-SC045634,GB-COH-09104264,THE MORRISONS FOUNDATION
GB-SC-SC045646,GB-COH-SC330197,STRANGE TOWN
GB-SC-SC045668,GB-COH-SC479154,CHABAD LUBAVITCH OF EDINBURGH LIMITED
GB-SC-SC045715,GB-COH-SC508374,UCVO
GB-SC-SC045721,GB-COH-SC482852,GREAT COMMISSION SOCIETY
GB-SC-SC045724,GB-COH-SC467059,AT-TAWHEED (SCOTLAND) LIMITED
GB-SC-SC045726,GB-COH-SC486489,EAST RENFREWSHIRE CULTURE & LEISURE LIMITED
GB-SC-SC045744,GB-COH-SC490048,INSPIRE INVERARAY
GB-SC-SC045749,GB-COH-SC510917,POSTCODE EARTH TRUST
GB-SC-SC045753,GB-COH-SC391297,NEW OPERA IN SCOTLAND EVENTS
GB-SC-SC045777,GB-COH-SC502749,A&Z BIBI FOUNDATION LTD
GB-SC-SC045778,GB-COH-SC493188,SCOTTISH SOCIETY OF BOTANICAL ARTISTS
GB-SC-SC045779,GB-COH-SC504433,ROYAL HIGH SCHOOL PRESERVATION TRUST
GB-SC-SC045793,GB-COH-SC502467,KINGS THEATRE KIRKCALDY LIMITED
GB-SC-SC045808,GB-COH-03998028,BETEL OF BRITAIN
GB-SC-SC045811,GB-COH-05207070,WILLOW FOUNDATION
GB-SC-SC045819,GB-COH-04894491,TAX VOLUNTEERS
GB-SC-SC045821,GB-COH-SC548605,SCOTTISH SURFING FEDERATION
GB-SC-SC045838,GB-COH-03961183,THE MESSAGE TRUST
GB-SC-SC045846,GB-COH-SC502027,THISTLE HEALTH AND WELLBEING
GB-SC-SC045850,GB-COH-03518755,LYMPHOMA ACTION
GB-SC-SC045860,GB-COH-04871449,MINHAJ-UL-QURAN INTERNATIONAL
GB-SC-SC045861,GB-COH-SC510360,POSTCODE SUPPORT TRUST
GB-SC-SC045867,GB-COH-SC481094,CULBOKIE COMMUNITY TRUST LIMITED
GB-SC-SC045870,GB-COH-SC352541,GLENCOE BOAT CLUB LIMITED
GB-SC-SC045877,GB-COH-04776439,PUBLIC HEALTH REGISTER
GB-SC-SC045901,GB-COH-07333911,THE WORKFORCE DEVELOPMENT TRUST LIMITED
GB-SC-SC045908,GB-COH-SC384419,NETHERTHIRD COMMUNITY DEVELOPMENT GROUP
GB-SC-SC045922,GB-COH-SC513161,POSTCODE EDUCATION TRUST
GB-SC-SC045932,GB-COH-00213235,PLUNKETT FOUNDATION
GB-SC-SC045939,GB-COH-02699638,REAL LIFE OPTIONS
GB-SC-SC045950,GB-COH-06543595,UNIVERSITY JEWISH CHAPLAINCY
GB-SC-SC045952,GB-COH-SC511744,EDINBURGH PARK LEISURE
GB-SC-SC045963,GB-COH-03044061,COUNTY AIR AMBULANCE TRUST
GB-SC-SC045966,GB-COH-SC291663,THE MELTING POT
GB-SC-SC045970,GB-COH-06974733,COPPAFEEL
GB-SC-SC045972,GB-COH-SC491983,THE LOSSIEMOUTH COMMUNITY DEVELOPMENT TRUST
GB-SC-SC045988,GB-COH-SC515720,NEWCASTLETON & DISTRICT COMMUNITY TRUST
GB-SC-SC046030,GB-COH-SC186816,OLDMELDRUM SPORTS COMMITTEE
GB-SC-SC046031,GB-COH-06696272,THE STEVE SINNOTT FOUNDATION
GB-SC-SC046036,GB-COH-SC511792,JUST CYCLE LTD
GB-SC-SC046056,GB-COH-SC396635,TIN ROOF
GB-SC-SC046065,GB-COH-SC371877,GREATWAY FOUNDATION
GB-SC-SC046069,GB-COH-SC493982,MUGSTOCK LIMITED
GB-SC-SC046075,GB-COH-07406055,MQ: TRANSFORMING MENTAL HEALTH
GB-SC-SC046090,GB-COH-07463043,ORGANISATION CETACEA
GB-SC-SC046097,GB-COH-SC517497,NARJIS FOUNDATION
GB-SC-SC046106,GB-COH-09481278,LEUKAEMIA & MYELOMA RESEARCH UK LTD
GB-SC-SC046113,GB-COH-SC376521,KIRKMICHAEL VILLAGE RENAISSANCE
GB-SC-SC046134,GB-COH-SC501083,GLENGARRY COMMUNITY WOODLANDS
GB-SC-SC046140,GB-COH-06803046,DALLAGLIO RUGBYWORKS
GB-SC-SC046146,GB-COH-07192349,FORCES SUPPORT LIMITED
GB-SC-SC046148,GB-COH-00139113,ROYAL MEDICAL BENEVOLENT FUND
GB-SC-SC046149,GB-COH-05384487,STREETGAMES UK
GB-SC-SC046157,GB-COH-09758847,JUST HELPING CHILDREN
GB-SC-SC046184,GB-COH-02771954,RAYNET-UK
GB-SC-SC046226,GB-COH-01619253,BUSINESS IN THE COMMUNITY
GB-SC-SC046249,GB-COH-04322409,THE ENGINEERING AND TECHNOLOGY BOARD
GB-SC-SC046254,GB-COH-SC523096,MEADOWBANK GYMNASTICS CLUB
GB-SC-SC046263,GB-COH-02757055,FOUNDATION FOR CREDIT COUNSELLING
GB-SC-SC046276,GB-COH-SC447755,ISLE OF CANNA COMMUNITY DEVELOPMENT TRUST
GB-SC-SC046299,GB-COH-SC457208,AFRICAN COUNCIL LIMITED
GB-SC-SC046303,GB-COH-SC700925,DRUMCHAPEL UNITED FOOTBALL CLUB LTD
GB-SC-SC046307,GB-COH-SC461601,CAITHNESS BROCH PROJECT
GB-SC-SC046317,GB-COH-SC511215,SWADDLE LANARKSHIRE
GB-SC-SC046321,GB-COH-SC374260,URRAS SGIRE OIGHREACHD BHARABHAIS COMMUNITY COMPANY
GB-SC-SC046328,GB-COH-SC368116,IMPROVING NEW CUMNOCK
GB-SC-SC046335,GB-COH-SC525487,THE MILNE FAMILY FOUNDATION
GB-SC-SC046348,GB-COH-SC157099,KEITH & DUFFTOWN RAILWAY ASSOCIATION
GB-SC-SC046353,GB-COH-SC518247,CULTURE PERTH AND KINROSS LIMITED
GB-SC-SC046354,GB-COH-03345901,THE WILD TROUT TRUST LIMITED
GB-SC-SC046363,GB-COH-SC526796,LISTEN TO MY VOICE
GB-SC-SC046380,GB-COH-08085949,ANTENATAL RESULTS & CHOICES (ARC) LIMITED
GB-SC-SC046392,GB-COH-05658041,PANCREATIC CANCER UK
GB-SC-SC046427,GB-COH-SC529124,THE MANDA CENTRE
GB-SC-SC046429,GB-COH-SC519938,GREYHOPE BAY LIMITED
GB-SC-SC046434,GB-COH-SC530295,SMILEAWI
GB-SC-SC046437,GB-COH-SC521816,ALLIED VEHICLES CHARITABLE TRUST
GB-SC-SC046444,GB-COH-SC524545,TRMB LIMITED
GB-SC-SC046448,GB-COH-SC512314,FAIR ISLE DEVELOPMENT COMPANY
GB-SC-SC046481,GB-COH-08553893,HUMAN APPEAL
