org_id_a,org_id_b,org_name,relationship,source
GB-CHC-1145264,GB-COH-08769894,EASTSIDE CENTRE LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1145952,GB-COH-08064796,ANGLIA RUSKIN STUDENTS' UNION,sameas,"Company Numbers for Charities"
GB-CHC-1146177,GB-COH-06327039,ULTIMATE POWER ASSEMBLY LTD,sameas,"Company Numbers for Charities"
GB-CHC-1146273,GB-COH-07501820,POLISH PSYCHOLOGISTS' ASSOCIATION LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1146296,GB-COH-08344632,THE CASS FOUNDATION LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1146609,GB-COH-08738730,NOTTINGHAM TRENT STUDENTS' UNION,sameas,"Company Numbers for Charities"
GB-CHC-1146696,GB-COH-12000783,LOUGHBOROUGH STUDENTS' UNION,sameas,"Company Numbers for Charities"
GB-CHC-1146960,GB-COH-13344368,THE LAWRENCE CENTRE,sameas,"Company Numbers for Charities"
GB-CHC-1147108,GB-COH-10348624,CHESTERHILL CHARITABLE TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1147556,GB-COH-11537821,BREAKOUT YOUTH,sameas,"Company Numbers for Charities"
GB-CHC-1147578,GB-COH-12830648,"1ST ACTION UK",sameas,"Company Numbers for Charities"
GB-CHC-1147707,GB-COH-10279393,UNIVERSITY OF DERBY STUDENTS' UNION,sameas,"Company Numbers for Charities"
GB-CHC-1147965,GB-COH-09246608,DORSET COMMUNITY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-CHC-1147990,GB-COH-04405746,JESUS CELEBRATION MINISTRIES LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1148044,GB-COH-05820672,LONDON RIVERSIDE FOUNDATION,sameas,"Company Numbers for Charities"
GB-CHC-1148621,GB-COH-10081889,RESTORATION CHAPEL EVANGELICAL MINISTRIES,sameas,"Company Numbers for Charities"
GB-CHC-1149058,GB-COH-10833916,SEA LIFE TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1149239,GB-COH-08281036,'THE LIGHT' (UK) LTD,sameas,"Company Numbers for Charities"
GB-CHC-1150725,GB-COH-08186865,ZAIMAH,sameas,"Company Numbers for Charities"
GB-CHC-1150963,GB-COH-10820498,UNIVERSITY OF EAST LONDON STUDENTS' UNION,sameas,"Company Numbers for Charities"
GB-CHC-1151577,GB-COH-08057995,GOSHEN LIGHT CHURCH,sameas,"Company Numbers for Charities"
GB-CHC-1152084,GB-COH-08966275,JAMES HIRONS,sameas,"Company Numbers for Charities"
GB-CHC-1152133,GB-COH-08548498,JAGANNATH HALL ALUMNI ASSOCIATION UK LTD,sameas,"Company Numbers for Charities"
GB-CHC-1152158,GB-COH-11114651,DAME AGNES WESTON'S ROYAL CHARITY FOR THE NAVAL SERVICE,sameas,"Company Numbers for Charities"
GB-CHC-1152456,GB-COH-13786420,THE REDEEMED CHRISTIAN CHURCH OF GOD THE MASTER'S SANCTUARY,sameas,"Company Numbers for Charities"
GB-CHC-1152676,GB-COH-06796831,JESUS MISSION TO NATIONS MINISTRIES,sameas,"Company Numbers for Charities"
GB-CHC-1153068,GB-COH-05860259,JUBILEE COMMUNITY CHURCH (EAST GRINSTEAD) LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1153311,GB-COH-07972848,ONTRAK COMMUNITY INITIATIVE LTD,sameas,"Company Numbers for Charities"
GB-CHC-1153337,GB-COH-08632514,"THE REDEEMED CHRISTIAN CHURCH OF GOD, HOLY GHOST ZONE WOKING",sameas,"Company Numbers for Charities"
GB-CHC-1153854,GB-COH-12629199,RAPHA CHRISTIAN CENTRE LTD,sameas,"Company Numbers for Charities"
GB-CHC-1154270,GB-COH-13232156,SERVICE BY EMERGENCY RESPONSE VOLUNTEERS SERV (KENT),sameas,"Company Numbers for Charities"
GB-CHC-1154485,GB-COH-07619615,METER ROOM,sameas,"Company Numbers for Charities"
GB-CHC-1154486,GB-COH-08222677,BRIGHT SIGHT MISSION,sameas,"Company Numbers for Charities"
GB-CHC-1155589,GB-COH-08379618,SEATON VALLEY COMMUNITY PARTNERSHIP,sameas,"Company Numbers for Charities"
GB-CHC-1157158,GB-COH-08754672,TRUST NORFOLK-SEN,sameas,"Company Numbers for Charities"
GB-CHC-1157223,GB-COH-08602070,HANNAH ALEXANDER LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1157831,GB-COH-09192673,FREEDOM 2 STAY LTD,sameas,"Company Numbers for Charities"
GB-CHC-1158132,GB-COH-08136796,UMMA FUNERAL SERVICES IN THE MIDLANDS LTD,sameas,"Company Numbers for Charities"
GB-CHC-1158256,GB-COH-08825757,"THE REDEEMED CHRISTIAN CHURCH OF GOD, JESUS SANCTUARY",sameas,"Company Numbers for Charities"
GB-CHC-1158747,GB-COH-06980133,ALL WALKS BEYOND THE CATWALK LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1159561,GB-COH-10598525,BARROW ISLAND COMMUNITY SPORTS TRUST LTD,sameas,"Company Numbers for Charities"
GB-CHC-1160006,GB-COH-03096304,PICKERING AND NEWINGTON DEVELOPMENT ASSOCIATION LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1160460,GB-COH-14201120,UNIQUE SCHOOL FOUNDATION LTD,sameas,"Company Numbers for Charities"
GB-CHC-1160554,GB-COH-07386178,LONDON SHARAD UTSAV LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1161200,GB-COH-14219473,EMPOWER THE GAMBIA,sameas,"Company Numbers for Charities"
GB-CHC-1161490,GB-COH-08002136,BRENT KNOLL AND WATERGATE CO-OPERATIVE TRUST,sameas,"Company Numbers for Charities"
GB-CHC-1162255,GB-COH-14157630,VIOLET FOUNDATION LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1162392,GB-COH-13708549,HIGHAM HILL MUSLIM COMMUNITY TRUST,sameas,"Company Numbers for Charities"
GB-CHC-1162770,GB-COH-09144847,KINGSBRIDGE EDUCATIONAL TRUST,sameas,"Company Numbers for Charities"
GB-CHC-1163246,GB-COH-07595606,FLASHY WINGS MINISTRY LTD,sameas,"Company Numbers for Charities"
GB-CHC-1163756,GB-COH-09442621,CHRIST CHAPEL INTERNATIONAL CHURCHES,sameas,"Company Numbers for Charities"
GB-CHC-1164333,GB-COH-09295208,BREASTFEEDING TOGETHER,sameas,"Company Numbers for Charities"
GB-CHC-1164536,GB-COH-10469262,SYMPHONY CONSORT LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1164554,GB-COH-09810623,HASTINGS BADGER PROTECTION SOCIETY,sameas,"Company Numbers for Charities"
GB-CHC-1164566,GB-COH-07638945,YACHAD LTD,sameas,"Company Numbers for Charities"
GB-CHC-1165221,GB-COH-08495314,OAKWOOD DOG RESCUE LTD,sameas,"Company Numbers for Charities"
GB-CHC-1168022,GB-COH-09468147,BLOSSOM PROJECT LTD,sameas,"Company Numbers for Charities"
GB-CHC-1168309,GB-COH-07047011,ANIMAL EQUALITY,sameas,"Company Numbers for Charities"
GB-CHC-1168622,GB-COH-07256948,THE LEARNED SOCIETY OF WALES,sameas,"Company Numbers for Charities"
GB-CHC-1169289,GB-COH-07125042,THE CAMEROON FORUM FOUNDATION LTD,sameas,"Company Numbers for Charities"
GB-CHC-1169466,GB-COH-09478068,FORGOTTEN WOMEN LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1169712,GB-COH-12116880,YOUNG STARS FOOTBALL FIRST LTD,sameas,"Company Numbers for Charities"
GB-CHC-1169821,GB-COH-10173897,VICTORY CENTRE INTERNATIONAL LTD,sameas,"Company Numbers for Charities"
GB-CHC-1170327,GB-COH-07335866,EMBASSY OF MERCY CHRISTIAN ASSEMBLY,sameas,"Company Numbers for Charities"
GB-CHC-1170601,GB-COH-08915206,THE5ES DEVELOPMENT LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1170795,GB-COH-13140372,RESCUE AID TRUST,sameas,"Company Numbers for Charities"
GB-CHC-1171307,GB-COH-10022195,THE REDEEMED CHRISTIAN CHURCH OF GOD GREAT BEAUTY TABERNACLE,sameas,"Company Numbers for Charities"
GB-CHC-1171801,GB-COH-10238483,BLESSED TO REACHOUT,sameas,"Company Numbers for Charities"
GB-CHC-1172069,GB-COH-13077836,THE COTTON TREE TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1172389,GB-COH-10373141,GREAT ANGELS FOUNDATION,sameas,"Company Numbers for Charities"
GB-CHC-1172424,GB-COH-09946395,EDUCATION FOR EVERYONE LTD,sameas,"Company Numbers for Charities"
GB-CHC-1172586,GB-COH-10128244,KITRINOS HEALTHCARE LTD,sameas,"Company Numbers for Charities"
GB-CHC-1172776,GB-COH-10023155,OVERCOMERS PRAISE INTERNATIONAL,sameas,"Company Numbers for Charities"
GB-CHC-1172788,GB-COH-09361836,NASEEM MANJI EDUCATION TRUST,sameas,"Company Numbers for Charities"
GB-CHC-1173154,GB-COH-11651094,CARETECH CHARITABLE FOUNDATION,sameas,"Company Numbers for Charities"
GB-CHC-1173295,GB-COH-07235626,THE SPRING OF LIFE CHRISTIAN CENTRE LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1173732,GB-COH-04451564,NEWLANDS FURNITURE SERVICE LTD,sameas,"Company Numbers for Charities"
GB-CHC-1174313,GB-COH-09019499,FLAME CHARISMATIC MINISTRY LTD,sameas,"Company Numbers for Charities"
GB-CHC-1174626,GB-COH-06619498,MEISTAD EDEN CHURCH,sameas,"Company Numbers for Charities"
GB-CHC-1175112,GB-COH-08492956,WORLDWIDE SOULS RESTORATION CHURCH,sameas,"Company Numbers for Charities"
GB-CHC-1175158,GB-COH-08552574,ERNST BENEFICIAL SETTLEMENTS LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1176114,GB-COH-00170887,INSTITUTE OF PATENTEES & INVENTORS,sameas,"Company Numbers for Charities"
GB-CHC-1176236,GB-COH-10266569,KOREAN BRITISH CULTURAL EXCHANGE,sameas,"Company Numbers for Charities"
GB-CHC-1176263,GB-COH-11326518,NORTHUMBERLAND PRIDE LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1177076,GB-COH-10497052,SARDAR FOUNDATION,sameas,"Company Numbers for Charities"
GB-CHC-1178127,GB-COH-09594098,JAMIA MASJID WEST DRAYTON TRUST,sameas,"Company Numbers for Charities"
GB-CHC-1178320,GB-COH-06866749,GLOBAL VILLAGE ACTION LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1178477,GB-COH-09800594,GRACE EMBASSY LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1178863,GB-COH-04666284,ALLESLEY PARK WALLED GARDEN GROUP,sameas,"Company Numbers for Charities"
GB-CHC-1178917,GB-COH-09354556,TREAT ME KIND INTERNATIONAL LTD,sameas,"Company Numbers for Charities"
GB-CHC-1179114,GB-COH-08480755,AFPA TRUST LTD,sameas,"Company Numbers for Charities"
GB-CHC-1179653,GB-COH-08233912,YOUNG LADIES CLUB,sameas,"Company Numbers for Charities"
GB-CHC-1179811,GB-COH-09521471,SHEWISE LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1180469,GB-COH-10974723,CHRIST APOSTOLIC CHURCH SURPASSING GRACE ASSEMBLIES LTD,sameas,"Company Numbers for Charities"
GB-CHC-1180513,GB-COH-10019490,SPARK OF HOPE LTD,sameas,"Company Numbers for Charities"
GB-CHC-1181113,GB-COH-09257218,CHAYAH DEVELOPMENT PROJECT LTD,sameas,"Company Numbers for Charities"
GB-CHC-1181231,GB-COH-05988434,THE NORTH HOLDERNESS MUSEUM OF VILLAGE LIFE (HORNSEA MUSEUM),sameas,"Company Numbers for Charities"
GB-CHC-1181418,GB-COH-06500596,HYSON GREEN YOUTH CLUB,sameas,"Company Numbers for Charities"
GB-CHC-1181526,GB-COH-11165991,HEADWAY FORCES SUPPORT GROUP LTD,sameas,"Company Numbers for Charities"
GB-CHC-1181658,GB-COH-10519003,LE CIEL FOUNDATION,sameas,"Company Numbers for Charities"
GB-CHC-1181696,GB-COH-08255681,CHRIST WINNER CHURCH,sameas,"Company Numbers for Charities"
GB-CHC-1181779,GB-COH-10719266,BARNABAS DEAF AND COMMUNITY SERVICE LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1181972,GB-COH-04217416,ITC TAMIL CENTRE,sameas,"Company Numbers for Charities"
GB-CHC-1182053,GB-COH-11634699,NOCN JOB CARDS,sameas,"Company Numbers for Charities"
GB-CHC-1182236,GB-COH-09489173,THE CHARLIE BURNS FOUNDATION,sameas,"Company Numbers for Charities"
GB-CHC-1182271,GB-COH-08299190,SPITFIRE HERITAGE TRUST,sameas,"Company Numbers for Charities"
GB-CHC-1182405,GB-COH-13190909,BANA MEMBRES BOLINGO LTD,sameas,"Company Numbers for Charities"
GB-CHC-1182587,GB-COH-09046957,CELESTIAL CHURCH OF CHRIST MERCIFUL GOD PARISH,sameas,"Company Numbers for Charities"
GB-CHC-1182608,GB-COH-11823566,NEO COMMUNITY LTD,sameas,"Company Numbers for Charities"
GB-CHC-1182830,GB-COH-11052144,BIRMINGHAM COUNCIL OF MOSQUES (BCM),sameas,"Company Numbers for Charities"
GB-CHC-1182902,GB-COH-07492194,CREATIVE ARTS NORTH EAST LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1182906,GB-COH-13561559,THE HOPE APPEAL LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1182910,GB-COH-12369097,HARBURY E-WHEELS,sameas,"Company Numbers for Charities"
GB-CHC-1183139,GB-COH-11778921,SMART CHILDREN LTD,sameas,"Company Numbers for Charities"
GB-CHC-1183982,GB-COH-08360580,JAMIATUL RASUL ASSOCIATION OF UK,sameas,"Company Numbers for Charities"
GB-CHC-1184159,GB-COH-11725070,NNS FOUNDATION LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1184323,GB-COH-11601778,THE REMEMBERING NELL FOUNDATION,sameas,"Company Numbers for Charities"
GB-CHC-1184560,GB-COH-12005711,PEACE COMMUNITY CENTRE LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1184665,GB-COH-11691720,HOMMIE LTD,sameas,"Company Numbers for Charities"
GB-CHC-1184822,GB-COH-11259882,DREAMSAI MILTON KEYNES LTD,sameas,"Company Numbers for Charities"
GB-CHC-1184970,GB-COH-06336116,OUTREACH COMMUNITY AND RESIDENTIAL SERVICES LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1185250,GB-COH-09652668,NOAK BRIDGE PRE-SCHOOL LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1185267,GB-COH-12057773,THE MAGGIE OLIVER FOUNDATION,sameas,"Company Numbers for Charities"
GB-CHC-1185551,GB-COH-07737376,DALMAR HERITAGE AND FAMILY DEVELOPMENT,sameas,"Company Numbers for Charities"
GB-CHC-1185985,GB-COH-11625894,HEARTS MAGIC LTD,sameas,"Company Numbers for Charities"
GB-CHC-1186210,GB-COH-11229168,HILLTOP CIRCLE LTD,sameas,"Company Numbers for Charities"
GB-CHC-1186332,GB-COH-12015486,ENDURING NET (UK) LTD,sameas,"Company Numbers for Charities"
GB-CHC-1186372,GB-COH-11819912,RABB DI AWAAZ MINISTRIES INTERNATIONAL LTD,sameas,"Company Numbers for Charities"
GB-CHC-1186472,GB-COH-08754681,MIDHURST YOUTH TRUST,sameas,"Company Numbers for Charities"
GB-CHC-1186602,GB-COH-12347082,CHRIST ENDTIME MINISTRIES,sameas,"Company Numbers for Charities"
GB-CHC-1187048,GB-COH-11621558,GLOBAL GOALS CENTRE LTD,sameas,"Company Numbers for Charities"
GB-CHC-1187698,GB-COH-11194610,GRACE INSPIRATIONAL MINISTRY,sameas,"Company Numbers for Charities"
GB-CHC-1187776,GB-COH-10791813,CODEBAR LTD,sameas,"Company Numbers for Charities"
GB-CHC-1188034,GB-COH-11108650,FROM REHAB TO LIFE FOUNDATION,sameas,"Company Numbers for Charities"
GB-CHC-1188071,GB-COH-05318712,SPIN OFF PRODUCTIONS LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1188564,GB-COH-11008698,EVOLVE CHURCH LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1188688,GB-COH-02404310,LAMBETH CHINESE COMMUNITY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-CHC-1188891,GB-COH-11905130,CHRIST IMPACT CHAPEL LTD,sameas,"Company Numbers for Charities"
GB-CHC-1188996,GB-COH-12419802,BXM INSPIRED,sameas,"Company Numbers for Charities"
GB-CHC-1189008,GB-COH-11320319,BEING WOMAN,sameas,"Company Numbers for Charities"
GB-CHC-1189076,GB-COH-12022418,BREAD THEATRE AND FILM COMPANY,sameas,"Company Numbers for Charities"
GB-CHC-1189126,GB-COH-09973479,TURKISH STUDENT UNION OF UK,sameas,"Company Numbers for Charities"
GB-CHC-1189142,GB-COH-13865108,FRIENDS OF CLAPHAM COMMON LTD,sameas,"Company Numbers for Charities"
GB-CHC-1189414,GB-COH-12405340,CLIMATE WEEK LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1190002,GB-COH-07422520,CHRIST THE ROCK PROPHETIC MINISTRY,sameas,"Company Numbers for Charities"
GB-CHC-1190147,GB-COH-12358262,THE OPERA COLLECTIVE LTD,sameas,"Company Numbers for Charities"
GB-CHC-1190280,GB-COH-10396061,BEACON AND LIGHTHOUSE MINISTRIES UK,sameas,"Company Numbers for Charities"
GB-CHC-1190284,GB-COH-11476924,MARKAZ IBRAHEEM,sameas,"Company Numbers for Charities"
GB-CHC-1190315,GB-COH-11967366,JERUSALEM A CHURCH WITHOUT WALLS UK LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1190333,GB-COH-11962268,LIVERPOOL REGION MOSQUE NETWORK LTD,sameas,"Company Numbers for Charities"
GB-CHC-1190458,GB-COH-10938303,VOICE OF THE AFRICAN CHILD LTD,sameas,"Company Numbers for Charities"
GB-CHC-1190897,GB-COH-12041556,SOUND PROGRESSION LTD,sameas,"Company Numbers for Charities"
GB-CHC-1190899,GB-COH-12209465,HALESOWEN APOSTOLIC CHURCH,sameas,"Company Numbers for Charities"
GB-CHC-1190911,GB-COH-11839779,MARKET FIELD FARM LTD,sameas,"Company Numbers for Charities"
GB-CHC-1191018,GB-COH-11179799,CHILDREN WITH VOICES LTD,sameas,"Company Numbers for Charities"
GB-CHC-1191101,GB-COH-10804375,STREAMS OF JOY INTERNATIONAL MINISTRIES,sameas,"Company Numbers for Charities"
GB-CHC-1191412,GB-COH-10933291,SALTO ARTS PRODUCTIONS LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1191613,GB-COH-12218772,MANHOOD ACADEMY GLOBAL,sameas,"Company Numbers for Charities"
GB-CHC-1191632,GB-COH-11688656,CENTRAL PARK EDUCATION & WELFARE,sameas,"Company Numbers for Charities"
GB-CHC-1191660,GB-COH-08219638,BRINK PRODUCTIONS LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1191779,GB-COH-12077197,BARKING COMMUNITY FORUM LTD,sameas,"Company Numbers for Charities"
GB-CHC-1191916,GB-COH-12985474,RCCG FAITH HOUSE READING LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1192008,GB-COH-09626386,UTOPIA THEATRE LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1192355,GB-COH-12133800,PUBLIC INTEREST LAW CENTRE LTD,sameas,"Company Numbers for Charities"
GB-CHC-1192487,GB-COH-11413592,MANCHESTER MUNICH MEMORIAL FOUNDATION,sameas,"Company Numbers for Charities"
GB-CHC-1192608,GB-COH-11407329,UK MMI,sameas,"Company Numbers for Charities"
GB-CHC-1192619,GB-COH-10347841,BETHEL APOSTOLIC CHURCH LOWHILL LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1192691,GB-COH-08669456,EL-BETHEL MISSION,sameas,"Company Numbers for Charities"
GB-CHC-1192782,GB-COH-12908674,CHRIST APOSTOLIC CHURCH PILGRIMS TABERNACLE LTD,sameas,"Company Numbers for Charities"
GB-CHC-1192783,GB-COH-12795191,SOMETHING FRESH LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1193017,GB-COH-11446893,DIN INTERNATIONAL TRUST,sameas,"Company Numbers for Charities"
GB-CHC-1193068,GB-COH-08443110,COVENTRY CHRISTIAN FELLOWSHIP CHURCH,sameas,"Company Numbers for Charities"
GB-CHC-1193315,GB-COH-08581688,BADR ACADEMY LTD,sameas,"Company Numbers for Charities"
GB-CHC-1193397,GB-COH-12578841,BREACHWOOD GREEN LTD,sameas,"Company Numbers for Charities"
GB-CHC-1193620,GB-COH-11726788,THE REDEEMED CHRISTIAN CHURCH OF GOD FRUITFUL TABERNACLE CANVEY ISLAND LTD,sameas,"Company Numbers for Charities"
GB-CHC-1194079,GB-COH-09461037,THE NOUS ORGANISATION LTD,sameas,"Company Numbers for Charities"
GB-CHC-1194122,GB-COH-12318208,FORKANIA EDUCATION & CULTURAL CENTRE,sameas,"Company Numbers for Charities"
GB-CHC-1194136,GB-COH-13226190,CRAFTING FOR COMMUNITIES LTD,sameas,"Company Numbers for Charities"
GB-CHC-1194564,GB-COH-13143331,QUEERCIRCLE LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1194588,GB-COH-12621846,MIMBAR FOUNDATION LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1194638,GB-COH-10596813,PRIME DIAMOND INITIATIVE FOR COMMUNITY HEALTH,sameas,"Company Numbers for Charities"
GB-CHC-1194656,GB-COH-07799013,GATEWAY CHRISTIAN CHURCH (EASTBOURNE),sameas,"Company Numbers for Charities"
GB-CHC-1194729,GB-COH-10593862,THE HEAVY TRACTOR GROUP 37714,sameas,"Company Numbers for Charities"
GB-CHC-1194913,GB-COH-14292978,HOPE CHURCH NEWCASTLE,sameas,"Company Numbers for Charities"
GB-CHC-1195106,GB-COH-10414736,GROVE PARK YOUTH CLUB BPT LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1195487,GB-COH-11931105,THE HEALTHY LIVING PLATFORM LTD,sameas,"Company Numbers for Charities"
GB-CHC-1195523,GB-COH-00022388,ROYAL ANTHROPOLOGICAL INSTITUTE OF GREAT BRITAIN AND IRELAND,sameas,"Company Numbers for Charities"
GB-CHC-1195532,GB-COH-13028027,HAYAT HUMANITARIAN AID,sameas,"Company Numbers for Charities"
GB-CHC-1195623,GB-COH-11852306,NAHAMU LTD,sameas,"Company Numbers for Charities"
GB-CHC-1195689,GB-COH-13051291,THE POWER MOVEMENT ORGANISATION LTD,sameas,"Company Numbers for Charities"
GB-CHC-1195722,GB-COH-12318320,HINDU AID UK LTD,sameas,"Company Numbers for Charities"
GB-CHC-1195796,GB-COH-12144461,SAFE HAVEN - A RAY OF HOPE,sameas,"Company Numbers for Charities"
GB-CHC-1195823,GB-COH-13346178,RUNAKY COMMUNITY CENTRE LTD,sameas,"Company Numbers for Charities"
GB-CHC-1195958,GB-COH-12336454,WORSHIP HILL CHURCH,sameas,"Company Numbers for Charities"
GB-CHC-1195969,GB-COH-13080393,BROXTOWE COMMUNITY PROJECTS LTD,sameas,"Company Numbers for Charities"
GB-CHC-1196284,GB-COH-11814665,RESCUE KITTIES,sameas,"Company Numbers for Charities"
GB-CHC-1196400,GB-COH-13262659,END TIMES REVIVAL GLOBAL MINISTRIES LTD,sameas,"Company Numbers for Charities"
GB-CHC-1196706,GB-COH-13535690,KEHILAS ADAS YISROEL BOURNEMOUTH LTD,sameas,"Company Numbers for Charities"
GB-CHC-1196758,GB-COH-12046055,RAIN MIDRARA SUPPORTING HANDS LTD,sameas,"Company Numbers for Charities"
GB-CHC-1196777,GB-COH-09935021,MERSEY RIVERS TRUST LTD,sameas,"Company Numbers for Charities"
GB-CHC-1196871,GB-COH-12929884,BETTER BEING,sameas,"Company Numbers for Charities"
GB-CHC-1196946,GB-COH-12413561,PHOENIX SAXOPHONE ORCHESTRA LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1197164,GB-COH-14090889,CARLISLE HOCKEY CLUB,sameas,"Company Numbers for Charities"
GB-CHC-1197178,GB-COH-13012984,ROSIE'S CORNER LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1197188,GB-COH-08087352,GIFT OF A WEDDING LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1197288,GB-COH-11833160,ORPHAN APPEAL LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1197389,GB-COH-11345666,EURO RELIEF,sameas,"Company Numbers for Charities"
GB-CHC-1197573,GB-COH-12184644,AL KALAAM LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1197700,GB-COH-13273693,CORRECT ROUTES LIMITED,sameas,"Company Numbers for Charities"
GB-CHC-1197712,GB-COH-11671869,ENABLING WORD MINISTRIES,sameas,"Company Numbers for Charities"
GB-CHC-1197953,GB-COH-12752575,PEOPLE'S ENTERPRISE & EMPOWERMENT FORUM LTD,sameas,"Company Numbers for Charities"
GB-CHC-1198011,GB-COH-11487467,PEOPLE OF FAITH MINISTRY,sameas,"Company Numbers for Charities"
GB-CHC-1198335,GB-COH-11347661,THE CYBER HELPLINE,sameas,"Company Numbers for Charities"
GB-CHC-1198586,GB-COH-08871331,THE RETURN ADVOCACY INTERNATIONAL NETWORK,sameas,"Company Numbers for Charities"
GB-CHC-1198655,GB-COH-08282946,HELP FOR CHANGE,sameas,"Company Numbers for Charities"
GB-CHC-1198668,GB-COH-10164780,BARREL ORGAN LTD,sameas,"Company Numbers for Charities"
GB-CHC-1198817,GB-COH-14053771,AFRICA AGAINST STROKE LTD,sameas,"Company Numbers for Charities"
GB-CHC-1198846,GB-COH-12830814,THE UK CYBER SECURITY COUNCIL,sameas,"Company Numbers for Charities"
GB-CHC-1198851,GB-COH-13356481,SIKH WOMEN'S AID,sameas,"Company Numbers for Charities"
GB-CHC-1198897,GB-COH-12788773,CHEAM MUSLIM WELFARE SERVICES LTD,sameas,"Company Numbers for Charities"
